submodules/helix_agent/MCP/submodules/supabase-mcp	git@github.com:supabase-community/supabase-mcp.git	9679b785761cf3c521796554e3a9861ddae51b29	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	MCP/submodules/supabase-mcp
submodules/helix_agent/MCP/submodules/telegram-mcp	git@github.com:chigwell/telegram-mcp.git	f1a2d8e00a7f127bb7702655c58fdfcee7e73a5a	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	MCP/submodules/telegram-mcp
submodules/helix_agent/MCP/submodules/trello-mcp	git@github.com:delorenj/mcp-server-trello.git	db1ff93b60640ffc06c83342b01fd3633ea929c8	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	MCP/submodules/trello-mcp
submodules/helix_agent/MCP/submodules/typescript-sdk	git@github.com:modelcontextprotocol/typescript-sdk.git	cc70c5e6a9f9b1c15dcba0bdd019a479b81375de	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	MCP/submodules/typescript-sdk
submodules/helix_agent/MCP/submodules/workers-mcp	git@github.com:cloudflare/workers-mcp.git	e22d7c46c49f34e3f825d750c0c316f7aa9728dd	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	MCP/submodules/workers-mcp
submodules/helix_agent/cli_agents/continue	git@github.com:continuedev/continue.git	d0a3c0b626b5bebc3bef4742eec05a0242be0bab	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/continue
submodules/helix_agent/cli_agents/kilo-code	git@github.com:Kilo-Org/kilocode.git	b27c1dd832ce8aab7c0b5fbac1ad4b68074f0333	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/kilo-code
submodules/helix_agent/cli_agents/mobile-agent	git@github.com:X-PLUG/MobileAgent.git	11cea575561fb7800b5fb6b6cafa56f7a91de11f	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/mobile-agent
submodules/helix_agent/cli_agents/opencode-cli	git@github.com:anomalyco/opencode.git	77429f59823c8c6df9cfee95d4c663043b017f46	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/opencode-cli
submodules/helix_agent/cli_agents/openhands	git@github.com:All-Hands-AI/OpenHands.git	2abf0b1303c8d3c8dcd9fb080507395afbaa21d4	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/openhands
submodules/helix_agent/cli_agents/roo-code	git@github.com:RooVetGit/Roo-Code.git	b867ec9145750d0ae1ff7f02d35406e9bf2a0b16	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	cli_agents/roo-code
submodules/helix_agent/docs/research/AutoRedTeam	git@github.com:elder-plinius/AutoRedTeam.git	16290cde213418b5e5a7c50bfe654b373d6f7d55	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	docs/research/AutoRedTeam
submodules/helix_agent/docs/research/CL4R1T4S	git@github.com:elder-plinius/CL4R1T4S.git	09916a90583a320b3dde7ef5b9d8459ce0378a14	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	docs/research/CL4R1T4S
submodules/helix_agent/docs/research/CLAUDE-CODE-SYSTEM-PROMPT	git@github.com:elder-plinius/CLAUDE-CODE-SYSTEM-PROMPT.git	46b18962a605e71e17eeb29d85060dd1323c7de6	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	docs/research/CLAUDE-CODE-SYSTEM-PROMPT
submodules/helix_agent/docs/research/Gandalf-Solutions	git@github.com:elder-plinius/Gandalf-Solutions.git	54769a5f3aeb361d2cb376c851782216d9cd9e1d	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	docs/research/Gandalf-Solutions
submodules/helix_agent/docs/research/LEAKHUB	git@github.com:elder-plinius/LEAKHUB.git	3d7f350a5c437ae78ff067d07eb5f0f6a7295c10	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	docs/research/LEAKHUB
submodules/helix_agent/external/cognee	git@github.com:topoteretes/cognee.git	5b32da7c08237e7274342114a72d82667d97c1f4	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	external/cognee
submodules/helix_agent/external/mcp-servers/servers-archived	git@github.com:modelcontextprotocol/servers-archived.git	9be4674d1ddf8c469e6461a27a337eeb65f76c2e	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	external/mcp-servers/servers-archived
submodules/helix_agent/tools/snow-cli	git@github.com:MayDay-wpf/snow-cli.git	665d3895bda3280b6dd990af6b9467010a8bb7fa	submodules/helix_agent	66a3c1c6133a0ebdfeaa2ca4f1231588467cd145	tools/snow-cli
submodules/helix_llm	git@github.com:HelixDevelopment/HelixLLM.git	f6a1e372bcaa6a9d1465425fea3c6b37947c748f	ROOT	HEAD	dependencies/HelixDevelopment/helix_llm
submodules/helix_memory	git@github.com:HelixDevelopment/HelixMemory.git	979d7c842324566dbf5ae956f135953cb20f11fa	ROOT	HEAD	dependencies/HelixDevelopment/helix_memory
submodules/helix_qa	git@github.com:HelixDevelopment/HelixQA.git	74298bc4749462cc599c58bcefec9561c681a4fd	ROOT	HEAD	helix_qa
submodules/helix_qa/tools/opensource/allure2	git@github.com:allure-framework/allure2.git	db2dbd8166fc0c44a86b325e3dd68ecb566d9d13	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/allure2
submodules/helix_qa/tools/opensource/anthropic-quickstarts	git@github.com:anthropics/anthropic-quickstarts.git	f37f1685e256d61b2982b8ae69c857b51efe11bf	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/anthropic-quickstarts
submodules/helix_qa/tools/opensource/appcrawler	git@github.com:nicetester/AppCrawler.git	c1f4af109a778e758fa67cc9a49a9e0484e7afc5	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/appcrawler
submodules/helix_qa/tools/opensource/appium	git@github.com:appium/appium.git	0e4ecc49d6ae3c0b9815bb4eda58703228d4ce4f	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/appium
submodules/helix_qa/tools/opensource/browser-use	git@github.com:browser-use/browser-use.git	c8e6e8f0fe617564687895702c2338967293b309	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/browser-use
submodules/helix_qa/tools/opensource/chroma	git@github.com:chroma-core/chroma.git	581db8704fc95a9a9ebc5adea8bb4cb55d55a54b	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/chroma
submodules/helix_qa/tools/opensource/docker-android	git@github.com:budtmo/docker-android.git	28478f3bce0326cb40692af7fa219a54bd06f69d	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/docker-android
submodules/helix_qa/tools/opensource/docling	git@github.com:DS4SD/docling.git	4f37eeee07a1741526671eff5329b3cca2e685b8	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/docling
submodules/helix_qa/tools/opensource/kiwi-tcms	git@github.com:kiwitcms/Kiwi.git	6ee8b1e598d6bbadc3846b7cce1ed4dec3dbbbdc	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/kiwi-tcms
submodules/helix_qa/tools/opensource/leakcanary	git@github.com:square/leakcanary.git	27b51013ce4a6907460d337b117ce3105e0c61b2	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/leakcanary
submodules/helix_qa/tools/opensource/llama-index	git@github.com:run-llama/llama_index.git	7fd33e00a8947183327e75aef14687c499d5c150	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/llama-index
submodules/helix_qa/tools/opensource/marker	git@github.com:VikParuchuri/marker.git	ef16c2caa29d76f3ca3126944d2e1be79f560bda	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/marker
submodules/helix_qa/tools/opensource/mem0	git@github.com:mem0ai/mem0.git	cd79fa8914b5b1cf66daacc957d826065df57df8	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/mem0
submodules/helix_qa/tools/opensource/mem0/evaluation	https://github.com/mem0ai/memory-benchmarks	4b61c5d31b9c668a12b4f5e78064248a02c82d2b	submodules/helix_qa/tools/opensource/mem0	cd79fa8914b5b1cf66daacc957d826065df57df8	evaluation
submodules/helix_qa/tools/opensource/midscene	git@github.com:web-infra-dev/midscene.git	4d37b88b2fe73b390fcd0da34be3bffbef4547a4	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/midscene
submodules/helix_qa/tools/opensource/moondream	git@github.com:vikhyat/moondream.git	6eccfceaf1aaff804a67cd157193a6f744fa2bdc	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/moondream
submodules/helix_qa/tools/opensource/perfetto	git@github.com:google/perfetto.git	1c27245e7413dc2293f801d8738c71019560d0cd	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/perfetto
submodules/helix_qa/tools/opensource/redroid	git@github.com:remote-android/redroid-doc.git	eba9a489990f3f558b7115f25fdc782d610ee8ad	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/redroid
submodules/helix_qa/tools/opensource/scrcpy	git@github.com:Genymobile/scrcpy.git	2322868e9e256eb5fce0b3d659ab2a409f29bae1	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/scrcpy
submodules/helix_qa/tools/opensource/shortest	git@github.com:antiwork/shortest.git	45a8dcfe89992b37ed2dfb1f76618048cff0f45c	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/shortest
submodules/helix_qa/tools/opensource/signoz	git@github.com:SigNoz/signoz.git	ef9b8eec8a2bbbfa6e4d82d728a2701db09162b4	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/signoz
submodules/helix_qa/tools/opensource/skyvern	git@github.com:Skyvern-AI/skyvern.git	085c7187120f24ee75e46ad7c8df172aec425782	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/skyvern
submodules/helix_qa/tools/opensource/skyvern/integrations/n8n	https://github.com/Skyvern-AI/skyvern-n8n	c0400660d834dfbe5800deeab8a701bcd5e67c0a	submodules/helix_qa/tools/opensource/skyvern	085c7187120f24ee75e46ad7c8df172aec425782	integrations/n8n
submodules/helix_qa/tools/opensource/stagehand	git@github.com:browserbase/stagehand.git	7224376585d6b2cc52e7a76b7035a7a5e0779320	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/stagehand
submodules/helix_qa/tools/opensource/testdriverai	git@github.com:testdriverai/testdriverai.git	42d2bc8004df903d56577e30ea955cd1b99bccae	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/testdriverai
submodules/helix_qa/tools/opensource/ui-tars	git@github.com:bytedance/UI-TARS.git	582f3a7ea5d285ee8ed9e2e84048d1ab01453c49	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/ui-tars
submodules/helix_qa/tools/opensource/ui-tars-desktop	git@github.com:bytedance/UI-TARS-desktop.git	e9f3387288da4af2ad99972da2ac916cdabce093	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/ui-tars-desktop
submodules/helix_qa/tools/opensource/unstructured	git@github.com:Unstructured-IO/unstructured.git	f6eea758911fcf627cbe6f9df9f790e549500d7b	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/opensource/unstructured
submodules/helix_qa/tools/test-apps/rest-demo	git@github.com:nicehash/rest-clients-demo.git	e5cf556ee3b4e01e21e22313066b0466973989fe	submodules/helix_qa	74298bc4749462cc599c58bcefec9561c681a4fd	tools/test-apps/rest-demo
submodules/helix_specifier	git@github.com:HelixDevelopment/HelixSpecifier.git	55d9eaf14b1fa769574d98c33fd19f2d0948468c	ROOT	HEAD	dependencies/HelixDevelopment/helix_specifier
submodules/hyper_tune	git@github.com:vasic-digital/HyperTune.git	ecdb03e5cde15ac002add2622d8d970bb6d60288	ROOT	HEAD	dependencies/vasic-digital/hyper_tune
submodules/i18n	git@github.com:vasic-digital/I18n.git	06bd4908ba22c74c814c383d077a40900852046b	ROOT	HEAD	dependencies/vasic-digital/i18n
submodules/i_llm	git@github.com:vasic-digital/I-LLM.git	4d9563ca439a054948b48d4c1d13df8e6871b51c	ROOT	HEAD	dependencies/vasic-digital/i_llm
submodules/lazy	git@github.com:vasic-digital/Lazy.git	957a31a6ce2cabfef6892a0047350d9659e5d40d	ROOT	HEAD	dependencies/vasic-digital/lazy
submodules/leak_hub	git@github.com:vasic-digital/LeakHub.git	a71b97bb47c303e6e0a302d55efb63a26144bd89	ROOT	HEAD	dependencies/vasic-digital/leak_hub
submodules/llm_ops	git@github.com:vasic-digital/LLMOps.git	98469760c8a01523641aa42f3446b914baf12ff4	ROOT	HEAD	dependencies/vasic-digital/llm_ops
submodules/llm_orchestrator	git@github.com:HelixDevelopment/LLMOrchestrator.git	ee229a72d771773b47eea266c5816d8e75fd8807	ROOT	HEAD	dependencies/HelixDevelopment/llm_orchestrator
submodules/llm_provider	git@github.com:HelixDevelopment/LLMProvider.git	4db6c4958d90f261eb592eeda400f6ab7ba2eadd	ROOT	HEAD	dependencies/HelixDevelopment/llm_provider
submodules/llms_verifier	git@github.com:vasic-digital/LLMsVerifier.git	2a105fe737d936ad1dcfb9816d136488e0308878	ROOT	HEAD	dependencies/HelixDevelopment/llms_verifier
submodules/mcp_module	git@github.com:vasic-digital/MCP_Module.git	4b01534d6241a1c3012b2286c754fc3e8b9dfcfb	ROOT	HEAD	dependencies/vasic-digital/mcp_module
submodules/memory	git@github.com:vasic-digital/Memory.git	58520a1e16d1a0e4bff6cc3786d2aaf5d56a3772	ROOT	HEAD	dependencies/vasic-digital/memory
submodules/messaging	git@github.com:vasic-digital/Messaging.git	90e6a942941cdd9ef9ace0d799b3a0f718940c17	ROOT	HEAD	dependencies/vasic-digital/messaging
submodules/middleware	git@github.com:vasic-digital/Middleware.git	9bcac1292b940c9169baa19464ad67c37d306305	ROOT	HEAD	dependencies/vasic-digital/middleware
submodules/models	git@github.com:vasic-digital/Models.git	ff41ecff0ac1f668e009c8fbca0893ac1eb1476b	ROOT	HEAD	dependencies/vasic-digital/models
submodules/normalize	git@github.com:vasic-digital/Normalize.git	40c1a0c2d6db8563552a8a43a8c966efd022a08b	ROOT	HEAD	dependencies/vasic-digital/normalize
submodules/observability	git@github.com:vasic-digital/Observability.git	bd3a5be613a0a0ef6a8c986d2c0ae0dd594e4bf0	ROOT	HEAD	dependencies/vasic-digital/observability
submodules/optimization	git@github.com:vasic-digital/Optimization.git	f5b942e02282a8837e4e81e66a305ef9dc02c193	ROOT	HEAD	dependencies/vasic-digital/optimization
submodules/ouroborous	git@github.com:vasic-digital/Ouroborous.git	68f92868290bcac182133a53c8320ac17ff0fcd6	ROOT	HEAD	dependencies/vasic-digital/ouroborous
submodules/panoptic	git@github.com:vasic-digital/Panoptic.git	0fad235042ac74fa53a83adadc0da710860f96ce	ROOT	HEAD	panoptic
submodules/pipeline_runtime	git@github.com:HelixDevelopment/PipelineRuntime.git	3bcc929398a0b05d25bbe3cc3c19caeaa57021d8	ROOT	HEAD	submodules/pipeline_runtime
submodules/planning	git@github.com:vasic-digital/Planning.git	b3d5ac3e389eb170fd86d771889c9e6e7bd70507	ROOT	HEAD	dependencies/vasic-digital/planning
submodules/plinius_common	git@github.com:vasic-digital/PliniusCommon.git	9b75f05acd85226de171e3ee0e5c20a12925c508	ROOT	HEAD	dependencies/vasic-digital/plinius_common
submodules/plugins	git@github.com:vasic-digital/Plugins.git	b07e7a4bb8a2d5f076deb56706ac3f6e2a36f280	ROOT	HEAD	dependencies/vasic-digital/plugins
submodules/rag	git@github.com:vasic-digital/RAG.git	5f7f56cbfca525b5cf83170e84a600a820393aa3	ROOT	HEAD	dependencies/vasic-digital/rag
submodules/rate_limiter	git@github.com:vasic-digital/RateLimiter.git	6463e5172d0eedd3a0ac30d867382351382650b2	ROOT	HEAD	dependencies/vasic-digital/rate_limiter
submodules/recovery	git@github.com:vasic-digital/Recovery.git	30961a1756ef85dbdbfb6c6b37c7eea29b8fe2ac	ROOT	HEAD	dependencies/vasic-digital/recovery
submodules/red_team	git@github.com:vasic-digital/RedTeam.git	24dc4aa5104aa102332753796ed03c1172ec9636	ROOT	HEAD	dependencies/vasic-digital/red_team
submodules/security	git@github.com:vasic-digital/Security.git	a22db2c41bd8d128c6aee623af3bed0053f5d44c	ROOT	HEAD	security
submodules/self_improve	git@github.com:vasic-digital/SelfImprove.git	92230ca8fc9a5d89cc4ee2137644758f04f1a213	ROOT	HEAD	dependencies/vasic-digital/self_improve
submodules/skill_registry	git@github.com:vasic-digital/SkillRegistry.git	90b857719fe0dc3daf851e0127db8fa232943ec6	ROOT	HEAD	dependencies/vasic-digital/skill_registry
submodules/storage	git@github.com:vasic-digital/Storage.git	54c182162fd3cba123788b00b462159b6335b101	ROOT	HEAD	dependencies/vasic-digital/storage
submodules/streaming	git@github.com:vasic-digital/Streaming.git	ec4e115fc37679140bdeff8cf2228b9d710564e7	ROOT	HEAD	dependencies/vasic-digital/streaming
submodules/tool_schema	git@github.com:vasic-digital/ToolSchema.git	8cec90baadad281eb26a5671b792921f03eb7386	ROOT	HEAD	dependencies/vasic-digital/tool_schema
submodules/toon	git@github.com:vasic-digital/TOON.git	3bd482c5050789c69ebb125b32012dab5824b561	ROOT	HEAD	dependencies/vasic-digital/toon
submodules/vector_db	git@github.com:vasic-digital/VectorDB.git	038cbf3a454b0959f7b47983281248537d275b5b	ROOT	HEAD	dependencies/vasic-digital/vector_db
submodules/veritas	git@github.com:vasic-digital/Veritas.git	625f7d57fe44bcf8f321bb0dc513d46b40008f7d	ROOT	HEAD	dependencies/vasic-digital/veritas
submodules/vision_engine	git@github.com:HelixDevelopment/VisionEngine.git	a97df79a9f291302a785cfb2b82c85512bba3c89	ROOT	HEAD	dependencies/HelixDevelopment/vision_engine
submodules/watcher	git@github.com:vasic-digital/Watcher.git	46da9af1e3d91c1a50d0b6f7d38b2640c420db62	ROOT	HEAD	dependencies/vasic-digital/watcher
