submodules/helix_agent/MCP/submodules/inspector	git@github.com:modelcontextprotocol/inspector.git	638f2bfa5b90f790e89dfb0a2c48feef7af226e4	github.com	modelcontextprotocol	inspector	PENDING-TIER2	-	not a ref tip among 111 refs
submodules/helix_agent/MCP/submodules/k8s-mcp-server	git@github.com:alexei-led/k8s-mcp-server.git	1794ac932b5ff75c60a6d9c117ee57a81b95678a	github.com	alexei-led	k8s-mcp-server	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_agent/MCP/submodules/kubernetes-mcp	git@github.com:manusa/kubernetes-mcp-server.git	f779691b3b8d9779e03ad6d06e0be97a26c8ce33	github.com	manusa	kubernetes-mcp-server	PENDING-TIER2	-	not a ref tip among 79 refs
submodules/helix_agent/MCP/submodules/langchain-mcp	git@github.com:langchain-ai/langchain-mcp-adapters.git	6a10b83516e825b8ff73870e5595113acc1c8c6d	github.com	langchain-ai	langchain-mcp-adapters	PENDING-TIER2	-	not a ref tip among 53 refs
submodules/helix_agent/MCP/submodules/llamaindex-mcp	git@github.com:run-llama/mcp-llamaindex-ai.git	8ddf742642b4549672fbb1874f1f279c049d10d2	github.com	run-llama	mcp-llamaindex-ai	PENDING-TIER2	-	not a ref tip among 23 refs
submodules/helix_agent/MCP/submodules/mcp-playwright-ea	git@github.com:executeautomation/mcp-playwright.git	2349c2891e7c499c8c07b7d78c7f3fb4c797a1da	github.com	executeautomation	mcp-playwright	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/MCP/submodules/microsoft-mcp	git@github.com:microsoft/mcp.git	2e0e8e7fb51cc9bc8c7d3acb0b5fec380187d7be	github.com	microsoft	mcp	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/Fabric.Mcp.Server-1.2.0
submodules/helix_agent/MCP/submodules/mongodb-mcp	git@github.com:mongodb-js/mongodb-mcp-server.git	e99ccd0fde6b4c509d88d9941effa4847c2e93e9	github.com	mongodb-js	mongodb-mcp-server	PENDING-TIER2	-	not a ref tip among 176 refs
submodules/helix_agent/MCP/submodules/notion-mcp-server	git@github.com:makenotion/notion-mcp-server.git	d7e3bbd62890f9efca2cd54449ac072f3bd1a4ba	github.com	makenotion	notion-mcp-server	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v2.4.1^{}
submodules/helix_agent/MCP/submodules/obsidian-mcp	git@github.com:cyanheads/obsidian-mcp-server.git	9e9861be17395e942ee7aac3b3607cf9dc4d97b2	github.com	cyanheads	obsidian-mcp-server	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v3.2.9^{}
submodules/helix_agent/MCP/submodules/omnisearch-mcp	git@github.com:spences10/mcp-omnisearch.git	e0ec58c5b8568079d4d110ace97937778d2c339e	github.com	spences10	mcp-omnisearch	PENDING-TIER2	-	not a ref tip among 59 refs
submodules/helix_agent/MCP/submodules/perplexity-mcp	git@github.com:perplexityai/modelcontextprotocol.git	7c8993499c808e5b3c11b8c16736687ecef0f457	github.com	perplexityai	modelcontextprotocol	PENDING-TIER2	-	not a ref tip among 10 refs
submodules/helix_agent/MCP/submodules/playwright-mcp	git@github.com:microsoft/playwright-mcp.git	36ec986b8b1fc6b4d11f2b6971147755e1b0bc84	github.com	microsoft	playwright-mcp	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v0.0.77
submodules/helix_agent/MCP/submodules/python-sdk	git@github.com:modelcontextprotocol/python-sdk.git	9bdc03d54e59e28f08307c2dba0e429a64b171c9	github.com	modelcontextprotocol	python-sdk	PENDING-TIER2	-	not a ref tip among 230 refs
submodules/helix_agent/MCP/submodules/qdrant-mcp	git@github.com:qdrant/mcp-server-qdrant.git	f1a4d04e4f91c4d3e2b7c63d5283f3f4338fd2e5	github.com	qdrant	mcp-server-qdrant	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_agent/MCP/submodules/redis-mcp	git@github.com:redis/mcp-redis.git	53df2bcb7754a393f53b6c880ab710b95fefa343	github.com	redis	mcp-redis	PENDING-TIER2	-	not a ref tip among 42 refs
submodules/helix_agent/MCP/submodules/registry	git@github.com:modelcontextprotocol/registry.git	535941a30e92c88b5bc83ef4e951d4183ccf19db	github.com	modelcontextprotocol	registry	PENDING-TIER2	-	not a ref tip among 66 refs
submodules/helix_agent/MCP/submodules/sentry-mcp	git@github.com:getsentry/sentry-mcp.git	e2da5164e2edc1f59fad25c38c68dabd14905c49	github.com	getsentry	sentry-mcp	PENDING-TIER2	-	not a ref tip among 155 refs
submodules/helix_agent/MCP/submodules/slack-mcp	git@github.com:korotovsky/slack-mcp-server.git	b88c0de3f706f4f07337c9eda7133c736d1c9524	github.com	korotovsky	slack-mcp-server	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_agent/MCP/submodules/supabase-mcp	git@github.com:supabase-community/supabase-mcp.git	9679b785761cf3c521796554e3a9861ddae51b29	github.com	supabase-community	supabase-mcp	PENDING-TIER2	-	not a ref tip among 194 refs
submodules/helix_agent/MCP/submodules/telegram-mcp	git@github.com:chigwell/telegram-mcp.git	f1a2d8e00a7f127bb7702655c58fdfcee7e73a5a	github.com	chigwell	telegram-mcp	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v3.2.0
submodules/helix_agent/MCP/submodules/trello-mcp	git@github.com:delorenj/mcp-server-trello.git	db1ff93b60640ffc06c83342b01fd3633ea929c8	github.com	delorenj	mcp-server-trello	PENDING-TIER2	-	not a ref tip among 45 refs
submodules/helix_agent/MCP/submodules/typescript-sdk	git@github.com:modelcontextprotocol/typescript-sdk.git	cc70c5e6a9f9b1c15dcba0bdd019a479b81375de	github.com	modelcontextprotocol	typescript-sdk	PENDING-TIER2	-	not a ref tip among 469 refs
submodules/helix_agent/MCP/submodules/workers-mcp	git@github.com:cloudflare/workers-mcp.git	e22d7c46c49f34e3f825d750c0c316f7aa9728dd	github.com	cloudflare	workers-mcp	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/cli_agents/continue	git@github.com:continuedev/continue.git	d0a3c0b626b5bebc3bef4742eec05a0242be0bab	github.com	continuedev	continue	PENDING-TIER2	-	not a ref tip among 1052 refs
submodules/helix_agent/cli_agents/kilo-code	git@github.com:Kilo-Org/kilocode.git	b27c1dd832ce8aab7c0b5fbac1ad4b68074f0333	github.com	Kilo-Org	kilocode	PENDING-TIER2	-	not a ref tip among 1387 refs
submodules/helix_agent/cli_agents/mobile-agent	git@github.com:X-PLUG/MobileAgent.git	11cea575561fb7800b5fb6b6cafa56f7a91de11f	github.com	X-PLUG	MobileAgent	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/cli_agents/opencode-cli	git@github.com:anomalyco/opencode.git	77429f59823c8c6df9cfee95d4c663043b017f46	github.com	anomalyco	opencode	PENDING-TIER2	-	not a ref tip among 2321 refs
submodules/helix_agent/cli_agents/openhands	git@github.com:All-Hands-AI/OpenHands.git	2abf0b1303c8d3c8dcd9fb080507395afbaa21d4	github.com	All-Hands-AI	OpenHands	PENDING-TIER2	-	not a ref tip among 1628 refs
submodules/helix_agent/cli_agents/roo-code	git@github.com:RooVetGit/Roo-Code.git	b867ec9145750d0ae1ff7f02d35406e9bf2a0b16	github.com	RooVetGit	Roo-Code	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/docs/research/AutoRedTeam	git@github.com:elder-plinius/AutoRedTeam.git	16290cde213418b5e5a7c50bfe654b373d6f7d55	github.com	elder-plinius	AutoRedTeam	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/docs/research/CL4R1T4S	git@github.com:elder-plinius/CL4R1T4S.git	09916a90583a320b3dde7ef5b9d8459ce0378a14	github.com	elder-plinius	CL4R1T4S	PENDING-TIER2	-	not a ref tip among 1 refs
submodules/helix_agent/docs/research/CLAUDE-CODE-SYSTEM-PROMPT	git@github.com:elder-plinius/CLAUDE-CODE-SYSTEM-PROMPT.git	46b18962a605e71e17eeb29d85060dd1323c7de6	github.com	elder-plinius	CLAUDE-CODE-SYSTEM-PROMPT	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/docs/research/Gandalf-Solutions	git@github.com:elder-plinius/Gandalf-Solutions.git	54769a5f3aeb361d2cb376c851782216d9cd9e1d	github.com	elder-plinius	Gandalf-Solutions	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/docs/research/LEAKHUB	git@github.com:elder-plinius/LEAKHUB.git	3d7f350a5c437ae78ff067d07eb5f0f6a7295c10	github.com	elder-plinius	LEAKHUB	PENDING-TIER2	-	not a ref tip among 2 refs
submodules/helix_agent/external/cognee	git@github.com:topoteretes/cognee.git	5b32da7c08237e7274342114a72d82667d97c1f4	github.com	topoteretes	cognee	PENDING-TIER2	-	not a ref tip among 616 refs
submodules/helix_agent/external/mcp-servers/servers-archived	git@github.com:modelcontextprotocol/servers-archived.git	9be4674d1ddf8c469e6461a27a337eeb65f76c2e	github.com	modelcontextprotocol	servers-archived	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_agent/tools/snow-cli	git@github.com:MayDay-wpf/snow-cli.git	665d3895bda3280b6dd990af6b9467010a8bb7fa	github.com	MayDay-wpf	snow-cli	PENDING-TIER2	-	not a ref tip among 273 refs
submodules/helix_llm	git@github.com:HelixDevelopment/HelixLLM.git	f6a1e372bcaa6a9d1465425fea3c6b37947c748f	github.com	HelixDevelopment	HelixLLM	PENDING-TIER2	-	not a ref tip among 8 refs
submodules/helix_memory	git@github.com:HelixDevelopment/HelixMemory.git	979d7c842324566dbf5ae956f135953cb20f11fa	github.com	HelixDevelopment	HelixMemory	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa	git@github.com:HelixDevelopment/HelixQA.git	74298bc4749462cc599c58bcefec9561c681a4fd	github.com	HelixDevelopment	HelixQA	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa/tools/opensource/allure2	git@github.com:allure-framework/allure2.git	db2dbd8166fc0c44a86b325e3dd68ecb566d9d13	github.com	allure-framework	allure2	PENDING-TIER2	-	not a ref tip among 144 refs
submodules/helix_qa/tools/opensource/anthropic-quickstarts	git@github.com:anthropics/anthropic-quickstarts.git	f37f1685e256d61b2982b8ae69c857b51efe11bf	github.com	anthropics	anthropic-quickstarts	PENDING-TIER2	-	not a ref tip among 10 refs
submodules/helix_qa/tools/opensource/appcrawler	git@github.com:nicetester/AppCrawler.git	c1f4af109a778e758fa67cc9a49a9e0484e7afc5	github.com	nicetester	AppCrawler	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_qa/tools/opensource/appium	git@github.com:appium/appium.git	0e4ecc49d6ae3c0b9815bb4eda58703228d4ce4f	github.com	appium	appium	PENDING-TIER2	-	not a ref tip among 4307 refs
submodules/helix_qa/tools/opensource/browser-use	git@github.com:browser-use/browser-use.git	c8e6e8f0fe617564687895702c2338967293b309	github.com	browser-use	browser-use	PENDING-TIER2	-	not a ref tip among 703 refs
submodules/helix_qa/tools/opensource/chroma	git@github.com:chroma-core/chroma.git	581db8704fc95a9a9ebc5adea8bb4cb55d55a54b	github.com	chroma-core	chroma	PENDING-TIER2	-	not a ref tip among 3090 refs
submodules/helix_qa/tools/opensource/docker-android	git@github.com:budtmo/docker-android.git	28478f3bce0326cb40692af7fa219a54bd06f69d	github.com	budtmo	docker-android	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v3.5.2-p0
submodules/helix_qa/tools/opensource/docling	git@github.com:DS4SD/docling.git	4f37eeee07a1741526671eff5329b3cca2e685b8	github.com	DS4SD	docling	PENDING-TIER2	-	not a ref tip among 248 refs
submodules/helix_qa/tools/opensource/kiwi-tcms	git@github.com:kiwitcms/Kiwi.git	6ee8b1e598d6bbadc3846b7cce1ed4dec3dbbbdc	github.com	kiwitcms	Kiwi	PENDING-TIER2	-	not a ref tip among 182 refs
submodules/helix_qa/tools/opensource/leakcanary	git@github.com:square/leakcanary.git	27b51013ce4a6907460d337b117ce3105e0c61b2	github.com	square	leakcanary	PENDING-TIER2	-	not a ref tip among 223 refs
submodules/helix_qa/tools/opensource/llama-index	git@github.com:run-llama/llama_index.git	7fd33e00a8947183327e75aef14687c499d5c150	github.com	run-llama	llama_index	PENDING-TIER2	-	not a ref tip among 1203 refs
submodules/helix_qa/tools/opensource/marker	git@github.com:VikParuchuri/marker.git	ef16c2caa29d76f3ca3126944d2e1be79f560bda	github.com	VikParuchuri	marker	PENDING-TIER2	-	not a ref tip among 154 refs
submodules/helix_qa/tools/opensource/mem0	git@github.com:mem0ai/mem0.git	cd79fa8914b5b1cf66daacc957d826065df57df8	github.com	mem0ai	mem0	PENDING-TIER2	-	not a ref tip among 500 refs
submodules/helix_qa/tools/opensource/mem0/evaluation	https://github.com/mem0ai/memory-benchmarks	4b61c5d31b9c668a12b4f5e78064248a02c82d2b	github.com	mem0ai	memory-benchmarks	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa/tools/opensource/midscene	git@github.com:web-infra-dev/midscene.git	4d37b88b2fe73b390fcd0da34be3bffbef4547a4	github.com	web-infra-dev	midscene	PENDING-TIER2	-	not a ref tip among 634 refs
submodules/helix_qa/tools/opensource/moondream	git@github.com:vikhyat/moondream.git	6eccfceaf1aaff804a67cd157193a6f744fa2bdc	github.com	vikhyat	moondream	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa/tools/opensource/perfetto	git@github.com:google/perfetto.git	1c27245e7413dc2293f801d8738c71019560d0cd	github.com	google	perfetto	PENDING-TIER2	-	not a ref tip among 740 refs
submodules/helix_qa/tools/opensource/redroid	git@github.com:remote-android/redroid-doc.git	eba9a489990f3f558b7115f25fdc782d610ee8ad	github.com	remote-android	redroid-doc	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_qa/tools/opensource/scrcpy	git@github.com:Genymobile/scrcpy.git	2322868e9e256eb5fce0b3d659ab2a409f29bae1	github.com	Genymobile	scrcpy	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/v4.0^{}
submodules/helix_qa/tools/opensource/shortest	git@github.com:antiwork/shortest.git	45a8dcfe89992b37ed2dfb1f76618048cff0f45c	github.com	antiwork	shortest	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa/tools/opensource/signoz	git@github.com:SigNoz/signoz.git	ef9b8eec8a2bbbfa6e4d82d728a2701db09162b4	github.com	SigNoz	signoz	PENDING-TIER2	-	not a ref tip among 1379 refs
submodules/helix_qa/tools/opensource/skyvern	git@github.com:Skyvern-AI/skyvern.git	085c7187120f24ee75e46ad7c8df172aec425782	github.com	Skyvern-AI	skyvern	PENDING-TIER2	-	not a ref tip among 1088 refs
submodules/helix_qa/tools/opensource/skyvern/integrations/n8n	https://github.com/Skyvern-AI/skyvern-n8n	c0400660d834dfbe5800deeab8a701bcd5e67c0a	github.com	Skyvern-AI	skyvern-n8n	PENDING-TIER2	-	not a ref tip among 4 refs
submodules/helix_qa/tools/opensource/stagehand	git@github.com:browserbase/stagehand.git	7224376585d6b2cc52e7a76b7035a7a5e0779320	github.com	browserbase	stagehand	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/browse@0.9.1
submodules/helix_qa/tools/opensource/testdriverai	git@github.com:testdriverai/testdriverai.git	42d2bc8004df903d56577e30ea955cd1b99bccae	github.com	testdriverai	testdriverai	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/copilot/get-started-docs-update
submodules/helix_qa/tools/opensource/ui-tars	git@github.com:bytedance/UI-TARS.git	582f3a7ea5d285ee8ed9e2e84048d1ab01453c49	github.com	bytedance	UI-TARS	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/helix_qa/tools/opensource/ui-tars-desktop	git@github.com:bytedance/UI-TARS-desktop.git	e9f3387288da4af2ad99972da2ac916cdabce093	github.com	bytedance	UI-TARS-desktop	PENDING-TIER2	-	not a ref tip among 1336 refs
submodules/helix_qa/tools/opensource/unstructured	git@github.com:Unstructured-IO/unstructured.git	f6eea758911fcf627cbe6f9df9f790e549500d7b	github.com	Unstructured-IO	unstructured	PENDING-TIER2	-	not a ref tip among 473 refs
submodules/helix_qa/tools/test-apps/rest-demo	git@github.com:nicehash/rest-clients-demo.git	e5cf556ee3b4e01e21e22313066b0466973989fe	github.com	nicehash	rest-clients-demo	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/helix_specifier	git@github.com:HelixDevelopment/HelixSpecifier.git	55d9eaf14b1fa769574d98c33fd19f2d0948468c	github.com	HelixDevelopment	HelixSpecifier	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/hyper_tune	git@github.com:vasic-digital/HyperTune.git	ecdb03e5cde15ac002add2622d8d970bb6d60288	github.com	vasic-digital	HyperTune	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/i18n	git@github.com:vasic-digital/I18n.git	06bd4908ba22c74c814c383d077a40900852046b	github.com	vasic-digital	I18n	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/helixcode-v1.1.0^{}
submodules/i_llm	git@github.com:vasic-digital/I-LLM.git	4d9563ca439a054948b48d4c1d13df8e6871b51c	github.com	vasic-digital	I-LLM	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/lazy	git@github.com:vasic-digital/Lazy.git	957a31a6ce2cabfef6892a0047350d9659e5d40d	github.com	vasic-digital	Lazy	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/leak_hub	git@github.com:vasic-digital/LeakHub.git	a71b97bb47c303e6e0a302d55efb63a26144bd89	github.com	vasic-digital	LeakHub	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/llm_ops	git@github.com:vasic-digital/LLMOps.git	98469760c8a01523641aa42f3446b914baf12ff4	github.com	vasic-digital	LLMOps	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/llm_orchestrator	git@github.com:HelixDevelopment/LLMOrchestrator.git	ee229a72d771773b47eea266c5816d8e75fd8807	github.com	HelixDevelopment	LLMOrchestrator	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/helix-code-1.0.0-dev-0.0.1^{}
submodules/llm_provider	git@github.com:HelixDevelopment/LLMProvider.git	4db6c4958d90f261eb592eeda400f6ab7ba2eadd	github.com	HelixDevelopment	LLMProvider	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/helix-code-1.0.0-dev-0.0.1^{}
submodules/llms_verifier	git@github.com:vasic-digital/LLMsVerifier.git	2a105fe737d936ad1dcfb9816d136488e0308878	github.com	vasic-digital	LLMsVerifier	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/mcp_module	git@github.com:vasic-digital/MCP_Module.git	4b01534d6241a1c3012b2286c754fc3e8b9dfcfb	github.com	vasic-digital	MCP_Module	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/memory	git@github.com:vasic-digital/Memory.git	58520a1e16d1a0e4bff6cc3786d2aaf5d56a3772	github.com	vasic-digital	Memory	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/messaging	git@github.com:vasic-digital/Messaging.git	90e6a942941cdd9ef9ace0d799b3a0f718940c17	github.com	vasic-digital	Messaging	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/middleware	git@github.com:vasic-digital/Middleware.git	9bcac1292b940c9169baa19464ad67c37d306305	github.com	vasic-digital	Middleware	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/models	git@github.com:vasic-digital/Models.git	ff41ecff0ac1f668e009c8fbca0893ac1eb1476b	github.com	vasic-digital	Models	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/master
submodules/normalize	git@github.com:vasic-digital/Normalize.git	40c1a0c2d6db8563552a8a43a8c966efd022a08b	github.com	vasic-digital	Normalize	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/observability	git@github.com:vasic-digital/Observability.git	bd3a5be613a0a0ef6a8c986d2c0ae0dd594e4bf0	github.com	vasic-digital	Observability	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/optimization	git@github.com:vasic-digital/Optimization.git	f5b942e02282a8837e4e81e66a305ef9dc02c193	github.com	vasic-digital	Optimization	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/ouroborous	git@github.com:vasic-digital/Ouroborous.git	68f92868290bcac182133a53c8320ac17ff0fcd6	github.com	vasic-digital	Ouroborous	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/panoptic	git@github.com:vasic-digital/Panoptic.git	0fad235042ac74fa53a83adadc0da710860f96ce	github.com	vasic-digital	Panoptic	PENDING-TIER2	-	not a ref tip among 4 refs
submodules/pipeline_runtime	git@github.com:HelixDevelopment/PipelineRuntime.git	3bcc929398a0b05d25bbe3cc3c19caeaa57021d8	github.com	HelixDevelopment	PipelineRuntime	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/planning	git@github.com:vasic-digital/Planning.git	b3d5ac3e389eb170fd86d771889c9e6e7bd70507	github.com	vasic-digital	Planning	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/plinius_common	git@github.com:vasic-digital/PliniusCommon.git	9b75f05acd85226de171e3ee0e5c20a12925c508	github.com	vasic-digital	PliniusCommon	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/plugins	git@github.com:vasic-digital/Plugins.git	b07e7a4bb8a2d5f076deb56706ac3f6e2a36f280	github.com	vasic-digital	Plugins	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/rag	git@github.com:vasic-digital/RAG.git	5f7f56cbfca525b5cf83170e84a600a820393aa3	github.com	vasic-digital	RAG	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/rate_limiter	git@github.com:vasic-digital/RateLimiter.git	6463e5172d0eedd3a0ac30d867382351382650b2	github.com	vasic-digital	RateLimiter	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/recovery	git@github.com:vasic-digital/Recovery.git	30961a1756ef85dbdbfb6c6b37c7eea29b8fe2ac	github.com	vasic-digital	Recovery	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/red_team	git@github.com:vasic-digital/RedTeam.git	24dc4aa5104aa102332753796ed03c1172ec9636	github.com	vasic-digital	RedTeam	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/security	git@github.com:vasic-digital/Security.git	a22db2c41bd8d128c6aee623af3bed0053f5d44c	github.com	vasic-digital	Security	PENDING-TIER2	-	not a ref tip among 14 refs
submodules/self_improve	git@github.com:vasic-digital/SelfImprove.git	92230ca8fc9a5d89cc4ee2137644758f04f1a213	github.com	vasic-digital	SelfImprove	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/skill_registry	git@github.com:vasic-digital/SkillRegistry.git	90b857719fe0dc3daf851e0127db8fa232943ec6	github.com	vasic-digital	SkillRegistry	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/storage	git@github.com:vasic-digital/Storage.git	54c182162fd3cba123788b00b462159b6335b101	github.com	vasic-digital	Storage	PENDING-TIER2	-	not a ref tip among 3 refs
submodules/streaming	git@github.com:vasic-digital/Streaming.git	ec4e115fc37679140bdeff8cf2228b9d710564e7	github.com	vasic-digital	Streaming	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/tool_schema	git@github.com:vasic-digital/ToolSchema.git	8cec90baadad281eb26a5671b792921f03eb7386	github.com	vasic-digital	ToolSchema	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/toon	git@github.com:vasic-digital/TOON.git	3bd482c5050789c69ebb125b32012dab5824b561	github.com	vasic-digital	TOON	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/vector_db	git@github.com:vasic-digital/VectorDB.git	038cbf3a454b0959f7b47983281248537d275b5b	github.com	vasic-digital	VectorDB	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/veritas	git@github.com:vasic-digital/Veritas.git	625f7d57fe44bcf8f321bb0dc513d46b40008f7d	github.com	vasic-digital	Veritas	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
submodules/vision_engine	git@github.com:HelixDevelopment/VisionEngine.git	a97df79a9f291302a785cfb2b82c85512bba3c89	github.com	HelixDevelopment	VisionEngine	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/tags/helix-code-1.0.0-dev-0.0.1^{}
submodules/watcher	git@github.com:vasic-digital/Watcher.git	46da9af1e3d91c1a50d0b6f7d38b2640c420db62	github.com	vasic-digital	Watcher	CLONE-SAFE	ls-remote-tip-match	pin is the tip of refs/heads/main
